-2.562936579293165, 1.407566221730411
-2.3964312884708434, 1.6034995504530056
-2.230444705719613, 1.7863614357839417
-2.147970122415103, 1.86472093505775
-2.0644581229683823, 1.9692233211148773
-1.981464831592767, 2.060654263780345
-1.8175530811259364, 2.1912303755446443
-1.6536413306590916, 2.321806487308943
-1.649491666090313, 2.426378034442216
-1.4062175807455475, 2.5568849851303694
-1.2423058302787098, 2.687461096894668
-1.0747631233141917, 2.9095373124005817
-0.9902137077252746, 3.040182585241027
-0.8242271249740512, 3.223044470571962
-0.7386402932429519, 3.379832630195726
-0.5736911266339177, 3.536551628743344
-0.4886230029739096, 3.6802683449754485
-0.40407358738500676, 3.8109136178158938
-0.16183691818243773, 3.915277681720728
0.15820596168477863, 3.9803582543744387
0.6348986790234648, 3.99301473130922
0.8688360190884765, 3.888235700947507
0.9445673974687168, 3.7966664361297466
1.0192613597067748, 3.678954284528668
1.1733176568227606, 3.5611729718514424
1.0892869493049417, 3.443599142402656
1.1629434954008033, 3.299744104018259
1.316999792516782, 3.1819627913410335
1.4674251331350874, 2.9726813749221943
1.3922124628259311, 3.0773220831316137
-2.4794245798464516, 1.5120686077875378
-2.393319040044254, 1.681928210802961
-1.1587938308319963, 2.7919634829517954
1.461719344353014, 2.8288954976139435
1.5358945985199668, 2.6981119026212053
1.6894321875648473, 2.567259146552321
1.7625700255896106, 2.4103326647762646
1.9171450307766875, 2.3056227954906987
2.0712013278926733, 2.1878414828134733
2.1464139982018224, 2.0832007746040535
2.2211079604398734, 1.9654886230029742
2.374645549484761, 1.8346358669340899
2.529220554671838, 1.729925997648524
2.6033958088387976, 1.5991424026557857
2.6775710630057503, 1.4683588076630474
2.831627360121729, 1.3505774949858225
2.6806833114323325, 1.5467874680130032
2.9078774465730746, 1.2720796735597206
-0.7422712497406394, 3.2883325264541123
-0.7355280448163697, 3.4582612905456815
-0.9077391244207647, 3.1185420845148357
1.463794176637407, 2.8811812711805804
1.6121446849713124, 2.619614081195104
